univ_code,slug,name_cn,name_en,province,city,admin_type,category,level,education_level,current_rank,is_vocational,is_double_first_class,is_985,is_211,is_cooperative,is_private,is_independent_college
RC0286800,chongqing-vocational-institute-of-tourism,重庆旅游职业学院,Chongqing Vocational Institute Of Tourism,重庆,重庆市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0286900,chongqing-vocational-insitute-of-safety-technology,重庆安全技术职业学院,Chongqing Vocational Insitute Of Safety & Technology,重庆,重庆市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0287000,chongqing-vocational-college-of-public-transportation,重庆公共运输职业学院,Chongqing Vocational College Of Public Transportation,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0287100,chongqing-vocational-college-of-art-and-engineering,重庆艺术工程职业学院,Chongqing Vocational College Of Art And Engineering,重庆,重庆市,民办高校,文艺,专科,20,,true,false,false,false,false,true,false
RC0287200,chongqing-vocational-college-of-light-industry,重庆轻工职业学院,Chongqing Vocational College Of Light Industry,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0287300,chongqing-electronic-information-college,重庆电信职业学院,Chongqing Electronic Information College,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0287400,chongqing-vocational-college-of-economics-and-trade,重庆经贸职业学院,Chongqing Vocational College Of Economics And Trade,重庆,重庆市,民办高校,财经,专科,20,,true,false,false,false,false,true,false
RC0287500,chongqing-preschool-education-college,重庆幼儿师范高等专科学校,Chongqing Preschool Education College,重庆,重庆市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0287600,chongqing-vocational-college-of-culture-and-arts,重庆文化艺术职业学院,Chongqing Vocational College Of Culture And Arts,重庆,重庆市,地方公办,文艺,专科,20,,true,false,false,false,false,false,false
RC0287700,chongqing-vocational-college-of-science-and-technology,重庆科技职业学院,Chongqing Vocational College Of Science And Technology,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0287800,chongqing-recourses-and-environmental-protection-of-university,重庆资源与环境保护职业学院,Chongqing Recourses And Environmental Protection Of University,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0287900,chongqing-nursing-vocational-college,重庆护理职业学院,Chongqing Nursing Vocational College,重庆,重庆市,民办高校,医药,专科,20,,true,false,false,false,false,true,false
RC0288000,chongqing-polytechnic-institute,重庆理工职业学院,Chongqing Polytechnic Institute,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0288100,chongqing-vocational-college-of-intelligent-engineering,重庆智能工程职业学院,Chongqing Vocational College Of Intelligent Engineering,重庆,重庆市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0288200,chongqing-health-college,重庆健康职业学院,Chongqing Health College,重庆,重庆市,民办高校,医药,专科,20,,true,false,false,false,false,true,false
RC0288300,chongqing-industry-and-information-vocational-college,重庆工信职业学院,Chongqing Industry And Information Vocational College,重庆,重庆市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0288500,sichuan-tianyi-college,民办四川天一学院,Sichuan Tianyi College,四川,德阳市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0288700,sichuan-electric-vocational-and-technical-college,四川电力职业技术学院,Sichuan Electric Vocational And Technical College,四川,成都市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0288800,chengdu-polytechnic,成都职业技术学院,Chengdu Polytechnic,四川,成都市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0288900,sichuan-vocational-college-of-chemical-technology,四川化工职业技术学院,Sichuan Vocational College Of Chemical Technology,四川,泸州市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0289000,sichuan-water-conservancy-vocational-college,四川水利职业技术学院,Sichuan Water Conservancy Vocational College,四川,成都市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0289100,nanchong-vocational-and-technical-college,南充职业技术学院,Nanchong Vocational And Technical College,四川,南充市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0289200,neijiang-vocational-technical-college,内江职业技术学院,Neijiang Vocational&Technical College,四川,内江市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0289300,sichuan-aerospace-vocational-college,四川航天职业技术学院,Sichuan Aerospace Vocational College,四川,成都市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0289400,sichuan-post-and-telecommunication-college,四川邮电职业技术学院,Sichuan Post And Telecommunication College,四川,成都市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0289500,sichuan-electromechanical-institute-of-vocation-and-technology,四川机电职业技术学院,Sichuan Electromechanical Institute Of Vocation And Technology,四川,攀枝花市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0289600,mianyang-polytechnic,绵阳职业技术学院,Mianyang Polytechnic,四川,绵阳市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0289800,sichuan-technology-business-college,四川工商职业技术学院,Sichuan Technology & Business College,四川,成都市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0290100,dazhou-vocational-and-technial-college,达州职业技术学院,Dazhou Vocational And Technial College,四川,达州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0290200,sichuan-top-it-vocational-institute,四川托普信息技术职业学院,Sichuan Top It Vocational Institute,四川,成都市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0290300,polus-international-college,四川国际标榜职业学院,Polus International College,四川,成都市,民办高校,文艺,专科,20,,true,false,false,false,false,true,false
RC0290400,chengdu-agricultural-college,成都农业科技职业学院,Chengdu Agricultural College,四川,成都市,地方公办,农林,专科,20,,true,false,false,false,false,false,false
RC0290500,yibin-vocational-and-technical-college,宜宾职业技术学院,Yibin Vocational And Technical College,四川,宜宾市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0290600,luzhou-vocational-and-technical-college,泸州职业技术学院,Luzhou Vocational And Technical College,四川,泸州市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0290700,meishan-vocational-and-technical-college,眉山职业技术学院,Meishan Vocational And Technical College,四川,眉山市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0290800,sichuan-vocational-and-technical-college,四川职业技术学院,Sichuan Vocational And Technical College,四川,遂宁市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0290900,leshan-vocational-and-technical-college,乐山职业技术学院,Leshan Vocational And Technical College,四川,乐山市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0291000,yaan-polytechnic-college,雅安职业技术学院,Ya'an Polytechnic College,四川,雅安市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0291100,sichuan-business-vocational-college,四川商务职业学院,Sichuan Business Vocational College,四川,成都市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0291200,sichuan-judicial-and-police-officers-professional-college,四川司法警官职业学院,Sichuan Judicial And Police Officers Professional College,四川,德阳市,地方公办,政法,专科,20,,true,false,false,false,false,false,false
RC0291300,guangan-vocational-technical-college,广安职业技术学院,Guang'an Vocational & Technical College,四川,广安市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0291400,sichuan-information-technology-college,四川信息职业技术学院,Sichuan Information Technology College,四川,广元市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0291500,sichuan-vocational-college-of-culture-communication,四川文化传媒职业学院,Sichuan Vocational College Of Culture & Communication,四川,成都市,民办高校,文艺,专科,20,,true,false,false,false,false,true,false
RC0291600,sichuan-huaxin-modern-vocational-college,四川华新现代职业学院,Sichuan Huaxin Modern Vocational College,四川,成都市,地方公办,综合,专科,20,,true,false,false,false,false,false,false
RC0291700,sichuan-railway-college,四川铁道职业学院,Sichuan Railway College,四川,成都市,地方公办,理工,专科,20,,true,false,false,false,false,false,false
RC0291800,sichuan-vocational-college-of-art,四川艺术职业学院,Sichuan Vocational College Of Art,四川,成都市,地方公办,文艺,专科,20,,true,false,false,false,false,false,false
RC0291900,sichuan-college-of-traditional-chinese-medicine,四川中医药高等专科学校,Sichuan College Of Traditional Chinese Medicine,四川,绵阳市,地方公办,医药,专科,20,,true,false,false,false,false,false,false
RC0292000,sichuan-university-of-science-and-technology,四川科技职业学院,Sichuan University Of Science And Technology,四川,成都市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0292100,sichuan-vocational-college-of-cultural-industries,四川文化产业职业学院,Sichuan Vocational College Of Cultural Industries,四川,成都市,地方公办,文艺,专科,20,,true,false,false,false,false,false,false
RC0292200,sichuan-vocational-college-of-finance-and-economics,四川财经职业学院,Sichuan Vocational College of Finance and Economics,四川,成都市,地方公办,财经,专科,20,,true,false,false,false,false,false,false
RC0292300,urban-vocational-college-of-sichuan,四川城市职业学院,Urban Vocational College Of Sichuan,四川,成都市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0292400,sichuan-modern-vocational-college,四川现代职业学院,Sichuan Modern Vocational College,四川,成都市,民办高校,理工,专科,20,,true,false,false,false,false,true,false
RC0292500,sichuan-preschool-educators-college,四川幼儿师范高等专科学校,Sichuan Preschool Educators College,四川,绵阳市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
RC0292600,sichuan-changjiang-vocational-college,四川长江职业学院,Sichuan Changjiang Vocational College,四川,成都市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0292700,sichuan-sanhe-college-of-professionals,四川三河职业学院,Sichuan Sanhe College Of Professionals,四川,泸州市,民办高校,综合,专科,20,,true,false,false,false,false,true,false
RC0292800,north-sichuan-college-of-preschool-teacher-education,川北幼儿师范高等专科学校,North Sichuan College Of Preschool Teacher Education,四川,广元市,地方公办,师范,专科,20,,true,false,false,false,false,false,false
